OID_,Value,Classvalue,Class_name,Class_From,Class_To,Red,Green,Blue,Alpha,Count,Area
453,1183,1196,Open Water->Grassland,Open Water,Grassland,15,116,195,255,7.000000000000000,6910.242915580000044
454,1184,1197,"Open Water->Rock, Ice, Desert",Open Water,"Rock, Ice, Desert",39,129,165,255,7.000000000000000,6910.242915580000044
455,1185,41,Open Water,Open Water,Open Water,14,30,164,255,4656.000000000000000,4596298.716420000419021
456,1187,1199,Open Water->Emergent Herbaceous Wetlands,Open Water,Emergent Herbaceous Wetlands,50,95,97,255,60.000000000000000,59230.653562100000272
457,1189,1201,Woody Wetlands->Corn: Rainfed,Woody Wetlands,Corn: Rainfed,230,158,47,255,5.000000000000000,4935.887796840000192
458,1191,1203,Woody Wetlands->Wheat: Rainfed,Woody Wetlands,Wheat: Rainfed,135,216,94,255,5.000000000000000,4935.887796840000192
459,1196,1208,Woody Wetlands->Other Grain: Rainfed,Woody Wetlands,Other Grain: Rainfed,181,118,111,255,3.000000000000000,2961.532678109999779
460,1198,1210,Woody Wetlands->Fiber Crop: Rainfed,Woody Wetlands,Fiber Crop: Rainfed,169,153,124,255,3.000000000000000,2961.532678109999779
461,1200,1212,Woody Wetlands->Fodder Grass: Rainfed,Woody Wetlands,Fodder Grass: Rainfed,136,129,35,255,15.000000000000000,14807.663390499999878
462,1202,1214,Woody Wetlands->Fodder Herb: Rainfed,Woody Wetlands,Fodder Herb: Rainfed,181,223,82,255,10.000000000000000,9871.775593689999369
463,1204,1216,Woody Wetlands->Misc-Crop: Rainfed,Woody Wetlands,Misc-Crop: Rainfed,203,155,140,255,47.000000000000000,46397.345290299999760
464,1205,1217,Woody Wetlands->Other Arable Land,Woody Wetlands,Other Arable Land,203,132,62,255,2.000000000000000,1974.355118740000080
465,1208,1220,"Woody Wetlands->Developed, Open Space",Woody Wetlands,"Developed, Open Space",199,130,46,255,64.000000000000000,63179.363799600003404
466,1209,1221,"Woody Wetlands->Developed, Low Intensity",Woody Wetlands,"Developed, Low Intensity",200,200,36,255,74.000000000000000,73051.139393300007214
467,1210,1222,"Woody Wetlands->Developed, Medium Intensity",Woody Wetlands,"Developed, Medium Intensity",150,179,44,255,88.000000000000000,86871.625224400006118
468,1211,1223,"Woody Wetlands->Developed, High Intensity",Woody Wetlands,"Developed, High Intensity",202,192,114,255,15.000000000000000,14807.663390499999878
469,1222,42,Woody Wetlands,Woody Wetlands,Woody Wetlands,228,224,38,255,22397.000000000000000,22109815.797200001776218
470,1223,1234,Woody Wetlands->Emergent Herbaceous Wetlands,Woody Wetlands,Emergent Herbaceous Wetlands,157,192,34,255,16.000000000000000,15794.840949900000851
471,1232,1243,Emergent Herbaceous Wetlands->Other Grain: Rainfed,Emergent Herbaceous Wetlands,Other Grain: Rainfed,110,93,113,255,2.000000000000000,1974.355118740000080
472,1240,1251,Emergent Herbaceous Wetlands->Misc-Crop: Rainfed,Emergent Herbaceous Wetlands,Misc-Crop: Rainfed,132,130,142,255,1.000000000000000,987.177559369000051
473,1244,1255,"Emergent Herbaceous Wetlands->Developed, Open Space",Emergent Herbaceous Wetlands,"Developed, Open Space",128,104,47,255,4.000000000000000,3948.710237469999811
474,1245,1256,"Emergent Herbaceous Wetlands->Developed, Low Intensity",Emergent Herbaceous Wetlands,"Developed, Low Intensity",129,174,38,255,4.000000000000000,3948.710237469999811
475,1246,1257,"Emergent Herbaceous Wetlands->Developed, Medium Intensity",Emergent Herbaceous Wetlands,"Developed, Medium Intensity",79,154,45,255,9.000000000000000,8884.598034320000806
476,1258,1269,Emergent Herbaceous Wetlands->Woody Wetlands,Emergent Herbaceous Wetlands,Woody Wetlands,74,168,36,255,16.000000000000000,15794.840949900000851
477,1259,43,Emergent Herbaceous Wetlands,Emergent Herbaceous Wetlands,Emergent Herbaceous Wetlands,86,173,41,255,443.000000000000000,437319.658799999975599
